Make,Model,Year,Trim,Trim (description),Condition type,Base MSRP,Price,Colors exterior,Colors interior,Body type,Doors,Body seats,VIN,Mileage,Cylinders,Engine size (L),Horsepower (HP),Torque (ft-lbs),Torque (rpm),Drive terrain,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA combined MPG,EPA city MPG,EPA highway MPG,EPA electricity range (mi),EPA time to charge battery (at 240V) (hr),Battery capacity (kWh),Source JSON,Source URL,Source Name,Title status,Image URL,Region,State,Accidents reported,Owner,Rental use?,Date captured,Date added,Date modified,Days on market,Listing year
Ford,Mustang GT,2020,Premium,Unknown,Used,Unknown,41000,Blue,Black,Utility,Unknown,Unknown,Unknown,16850,C,8,460.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Honda,S2000,2003,Base,Unknown,Used,Unknown,28000,Silver,Black,Utility,Unknown,Unknown,Unknown,101000,C,4,240.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,M235,2015,i,Unknown,Used,Unknown,25999,Red,Black,Utility,Unknown,Unknown,Unknown,68750,6,Straight,320.0,Unknown,Unknown,Unknown,Manual,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lamborghini,Aventador S,2018,Base,Unknown,Used,Unknown,491836,White,Gray,Utility,Unknown,Unknown,Unknown,5858,C,12,729.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Dodge,Durango,2004,SLT,Unknown,Used,Unknown,3200,Beige,Beige,Utility,Unknown,Unknown,Unknown,143000,C,8,335.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,Armada,2005,LE,Unknown,Used,Unknown,6900,Green,Beige,Utility,Unknown,Unknown,Unknown,152270,C,8,305.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Kia,Sorento,2021,S,Unknown,Used,Unknown,33591,Glacial White Pearl,Black,Utility,Unknown,Unknown,Unknown,19605,P,16V,2.5L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Silverado 1500,2020,RST,Unknown,Used,Unknown,69999,Gray,Black,Utility,Unknown,Unknown,Unknown,19200,C,8,355.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Impala,2004,Base,Unknown,Used,Unknown,5900,Beige,Beige,Utility,Unknown,Unknown,Unknown,64500,C,V6,180.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Tacoma,2011,PreRunner,Unknown,Used,Unknown,18995,Black,Beige,Utility,Unknown,Unknown,Unknown,149000,C,V6,236.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
McLaren,570S,2018,Spider,Unknown,Used,Unknown,179900,Silician Yellow,Jet Black,Utility,Unknown,Unknown,Unknown,5918,M,32V,3.8L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Pontiac,Firebird Trans,1997,Am,Unknown,Used,Unknown,7200,Red,Beige,Utility,Unknown,Unknown,Unknown,134033,C,8,285.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Kia,Stinger,2019,GT1,Unknown,Used,Unknown,34998,Snow White Pearl,Black,Utility,Unknown,Unknown,Unknown,37226,d,gasoline,3.3L,Unknown,Unknown,Unknown,Manual,"injection,",Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Escape,2017,SE,Unknown,Used,Unknown,13700,Beige,Beige,Utility,Unknown,Unknown,Unknown,71924,C,4,179.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lamborghini,Huracan EVO,2021,Coupe,Unknown,Used,Unknown,279991,Arancio Borealis,Nero Ade,Utility,Unknown,Unknown,Unknown,5718,d,gasoline,5.2L,Unknown,Unknown,Unknown,Manual,"injection,",Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jeep,Wrangler Unlimited,2014,Sport,Unknown,Used,Unknown,21500,Orange,Black,Utility,Unknown,Unknown,Unknown,122200,C,V6,285.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover Sport HST,2020,MHEV,Unknown,Used,Unknown,54500,Silver,Black,Utility,Unknown,Unknown,Unknown,37248,6,Straight,395.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Silverado 1500,1999,Base,Unknown,Used,Unknown,6800,White,Gray,Utility,Unknown,Unknown,Unknown,88750,C,8,255.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,XLR,2008,V,Unknown,Used,Unknown,24700,Black,Black,Utility,Unknown,Unknown,Unknown,64800,C,8,443.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Fusion Hybrid,2014,Titanium,Unknown,Used,Unknown,12599,White,Charcoal Black,Utility,Unknown,Unknown,Unknown,112180,M,16V,2.0L,Unknown,Unknown,Unknown,Manual,DOHC,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
RAM,2500,2015,SLT,Unknown,Used,Unknown,35000,White,Black,Utility,Unknown,Unknown,Unknown,149130,6,Straight,350.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Diesel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Tesla,Model Y Long,2020,Range,Unknown,Used,Unknown,35500,Gray,White,Utility,Unknown,Unknown,Unknown,88000,E,Motor,425.0,Unknown,Unknown,Unknown,Automatic,Fuel,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Highlander,2018,XLE,Unknown,Used,Unknown,27950,White,Black,Utility,Unknown,Unknown,Unknown,74000,C,V6,295.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,F-150,2019,XLT,Unknown,Used,Unknown,34500,Red,Gray,Utility,Unknown,Unknown,Unknown,44460,C,V6,325.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GMC,Acadia,2015,SLE-2,Unknown,Used,Unknown,17000,Blue,Beige,Utility,Unknown,Unknown,Unknown,96000,C,V6,281.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,Boxster,2005,Base,Unknown,Used,Unknown,17500,Silver,Black,Utility,Unknown,Unknown,Unknown,75000,6,Flat,240.0,Unknown,Unknown,Unknown,Manual,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Dodge,Charger,2014,R/T,Unknown,Used,Unknown,17900,Black,Black,Utility,Unknown,Unknown,Unknown,95000,C,8,370.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover Sport Supercharged,2016,HSE,Unknown,Used,Unknown,37500,Brown,Brown,Utility,Unknown,Unknown,Unknown,49799,C,V6,340.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Mustang,2006,GT,Unknown,Used,Unknown,21750,Silver,Red,Utility,Unknown,Unknown,Unknown,27407,C,8,300.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Alfa,Romeo Giulia,2020,Ti,Unknown,Used,Unknown,34645,Rosso,Black,Utility,Unknown,Unknown,Unknown,23339,G,16V,2.0L,Unknown,Unknown,Unknown,Manual,SOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Tesla,Model S,2016,90D,Unknown,Used,Unknown,35900,Black,Black,Utility,Unknown,Unknown,Unknown,74122,E,Motor,417.0,Unknown,Unknown,Unknown,Automatic,Fuel,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jaguar,XK8,1997,Base,Unknown,Used,Unknown,6000,White,Beige,Utility,Unknown,Unknown,Unknown,50000,C,8,290.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mercedes-Benz,GLC 300 GLC,2021,300,Unknown,Used,Unknown,38998,Graphite Grey,–,Utility,Unknown,Unknown,Unknown,14745,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Corvette Stingray,2021,w/3LT,Unknown,Used,Unknown,85950,Blue,Blue,Utility,Unknown,Unknown,Unknown,2700,C,8,490.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Buick,Regal Turbo - Premium,2012,1,Unknown,Used,Unknown,6000,Beige,Beige,Utility,Unknown,Unknown,Unknown,190000,C,4,220.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Audi,A4 2.0T,2014,Premium,Unknown,Used,Unknown,9999,Gray,Black,Utility,Unknown,Unknown,Unknown,90236,C,4,220.0,Unknown,Unknown,Unknown,Manual,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jeep,Gladiator,2020,Overland,Unknown,Used,Unknown,50000,Silver,Black,Utility,Unknown,Unknown,Unknown,4000,C,V6,285.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover Westminster,2022,SWB,Unknown,Used,Unknown,115999,Blue,White,Utility,Unknown,Unknown,Unknown,2220,6,Straight,395.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GMC,Yukon XL,2017,Denali,Unknown,Used,Unknown,32000,Gray,Beige,Utility,Unknown,Unknown,Unknown,124000,C,8,420.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Ranger,2019,Lariat,Unknown,Used,Unknown,35690,Red,–,Utility,Unknown,Unknown,Unknown,45163,G,16V,2.3L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Volkswagen,Passat 2.0T,2020,SE,Unknown,Used,Unknown,20900,Black,Brown,Utility,Unknown,Unknown,Unknown,49400,C,4,174.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,911,2020,Carrera,Unknown,Used,Unknown,124900,Red,Black,Utility,Unknown,Unknown,Unknown,11256,6,Flat,379.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Corvette Stingray,2021,w/1LT,Unknown,Used,Unknown,75000,White,Red,Utility,Unknown,Unknown,Unknown,13700,C,8,490.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover,2011,HSE,Unknown,Used,Unknown,9500,Black,Black,Utility,Unknown,Unknown,Unknown,174678,6,Straight,230.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lexus,RX 450h F Sport,2022,Handling,Unknown,Used,Unknown,59000,White,Black,Utility,Unknown,Unknown,Unknown,1600,C,V6,308.0,Unknown,Unknown,Unknown,Automatic,Engine,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,911 GT3,2019,RS,Unknown,Used,Unknown,229900,Lizard Green,Black,Utility,Unknown,Unknown,Unknown,15509,G,24V,4.0L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Expedition,2020,Platinum,Unknown,Used,Unknown,48149,Red,Ebony,Utility,Unknown,Unknown,Unknown,69849,G,24V,3.5L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Tacoma,2008,PreRunner,Unknown,Used,Unknown,17000,White,–,Utility,Unknown,Unknown,Unknown,160000,C,V6,236.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Mirai,2016,Base,Unknown,Used,Unknown,9500,Silver,Black,Utility,Unknown,Unknown,Unknown,40000,H,Motor,151.0,Unknown,Unknown,Unknown,Automatic,Fuel,not supported,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Explorer Sport Trac,2007,XLT,Unknown,Used,Unknown,3850,Red,Beige,Utility,Unknown,Unknown,Unknown,228000,C,8,292.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GMC,Sierra 1500 SLE1 Extended,2008,Cab,Unknown,Used,Unknown,6100,Red,Gray,Utility,Unknown,Unknown,Unknown,187000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Automatic,Unknown,–,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mercedes-Benz,C-Class C 300,2015,Luxury,Unknown,Used,Unknown,17000,Black,Black,Utility,Unknown,Unknown,Unknown,102000,C,4,241.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,SRX,2016,Standard,Unknown,Used,Unknown,24995,White,Black,Utility,Unknown,Unknown,Unknown,48000,C,V6,308.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chrysler,Town & Country,2012,Touring-L,Unknown,Used,Unknown,5949,Gray,Beige,Utility,Unknown,Unknown,Unknown,163500,C,V6,283.0,Unknown,Unknown,Unknown,Automatic,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,911,2023,Carrera,Unknown,Used,Unknown,149000,Silver,Black,Utility,Unknown,Unknown,Unknown,1500,6,Flat,379.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,718 Cayman,2021,GT4,Unknown,Used,Unknown,136900,Yellow,Black,Utility,Unknown,Unknown,Unknown,2100,6,Flat,414.0,Unknown,Unknown,Unknown,Manual,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,F-350,2018,Lariat,Unknown,Used,Unknown,63500,Gray,Black,Utility,Unknown,Unknown,Unknown,66281,C,8,450.0,Unknown,Unknown,Unknown,Manual,Engine,Diesel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Mustang Mach-E,2021,Select,Unknown,Used,Unknown,39499,Blue,Black,Utility,Unknown,Unknown,Unknown,18000,E,Motor,266.0,Unknown,Unknown,Unknown,Automatic,Fuel,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,F-150,2014,XL,Unknown,Used,Unknown,21500,Gray,Gray,Utility,Unknown,Unknown,Unknown,27300,C,V6,365.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mazda,CX-30,2020,Base,Unknown,Used,Unknown,24899,Snowflake White Pearl,Black,Utility,Unknown,Unknown,Unknown,19319,G,16V,2.5L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mercedes-Benz,AMG G AMG G 63,2016,4MATIC,Unknown,Used,Unknown,90000,White,Beige,Utility,Unknown,Unknown,Unknown,32936,C,8,563.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,M4,2017,Base,Unknown,Used,Unknown,52999,White,Black,Utility,Unknown,Unknown,Unknown,30450,6,Straight,425.0,Unknown,Unknown,Unknown,Manual,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jeep,Wrangler,2017,Sport,Unknown,Used,Unknown,29500,Red,–,Utility,Unknown,Unknown,Unknown,38200,C,V6,285.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jeep,Wrangler,2020,Sport,Unknown,Used,Unknown,31871,Black Clearcoat,Black,Utility,Unknown,Unknown,Unknown,26315,G,16V,2.0L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Silverado 1500,2003,LS,Unknown,Used,Unknown,8900,Green,Beige,Utility,Unknown,Unknown,Unknown,110000,C,8,270.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
